"switch","direction","distance","weight","switch_activation","test_num"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.03","40.68660968660969","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.04","41.10968660968662","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.05","41.76609686609687","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.06","42.60199430199431","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.07","44.3917378917379","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.07","44.56096866096867","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.08","45.02250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.09","46.360968660968666","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.1","45.837891737891745","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.11","46.61994301994303","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.12","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.13","48.51481481481483","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.14","49.15071225071226","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.15","49.62763532763534","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.16","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.16","51.43019943019944","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.17","52.00712250712252","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.18","52.91225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.19","53.330199430199436","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.2","53.73532763532764","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.21","72.61737891737893","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.22","55.435327635327646","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.23","55.94045584045585","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.23","56.63532763532764","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.25","57.22250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.26","57.66866096866098","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.27","93.62250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.28","58.56353276353277","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.28","58.504558404558416","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.29","58.59686609686611","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.3","58.64301994301995","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.31","58.69943019943021","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.32","62.11481481481482","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.33","58.914814814814825","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.33","58.95840455840457","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.34","59.13276353276354","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.35","59.3917378917379","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.36","59.38148148148149","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.37","59.52250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.37","59.46866096866098","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.38","59.44301994301995","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.39","59.56609686609688","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.4","59.417378917378926","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.41","59.376353276353285","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.43","59.268660968660974","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.43","59.319943019943025","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.44","59.08404558404559","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.45","58.850712250712256","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.46","59.4891737891738","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.47","59.12507122507123","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.48","59.04814814814816","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.49","59.22507122507123","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.5","59.17635327635328","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.5","93.62250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.51","59.07891737891739","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.52","59.05327635327636","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.52","58.904558404558415","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.53","58.778917378917384","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.54","58.74045584045585","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.55","58.896866096866106","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.56","58.77378917378918","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.57","93.62250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.58","58.96866096866098","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.59","58.73532763532764","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.59","58.77122507122508","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.6","58.858404558404565","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.61","58.66866096866098","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.62","58.504558404558416","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.63","58.83276353276354","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.64","58.54301994301995","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.65","58.17635327635328","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.66","58.276353276353284","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.67","58.360968660968666","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.68","58.27378917378918","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.69","62.11481481481482","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.7","57.98148148148149","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.71","57.45327635327636","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.71","57.38148148148149","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.72","57.399430199430206","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.73","57.1968660968661","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.74","57.04558404558406","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.75","57.01994301994303","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.76","56.73532763532764","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.77","56.863532763532774","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.78","56.07122507122508","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.79","55.99686609686611","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.8","56.1917378917379","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.8","93.62250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.81","56.0917378917379","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.82","55.64045584045585","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.83","55.345584045584054","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.84","55.55071225071226","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.85","55.14301994301995","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.85","55.03789173789175","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.86","55.01737891737893","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.87","54.54558404558406","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.88","54.04045584045585","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.89","53.927635327635336","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.9","53.855840455840465","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.91","53.914814814814825","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.92","53.46096866096867","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.93","53.47891737891739","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.94","56.863532763532774","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.95","53.23019943019944","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.95","53.06609686609688","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.96","52.80455840455841","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.97","52.43276353276354","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.98","52.20199430199431","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.99","51.907122507122516","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1","51.64814814814816","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.01","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.01","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.02","51.64558404558405","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.03","51.21737891737892","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.04","51.404558404558415","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.05","51.01737891737893","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.06","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.07","51.43019943019944","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.08","51.13532763532764","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.09","50.65840455840457","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.1","50.47378917378918","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.11","50.278917378917384","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.12","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.13","49.71737891737892","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.14","49.314814814814824","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.15","49.345584045584054","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.16","49.314814814814824","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.16","48.814814814814824","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.18","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.19","48.66096866096867","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.2","48.41225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.21","48.06353276353277","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.22","47.925071225071235","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.22","47.54045584045585","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.24","47.389173789173796","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.24","47.5917378917379","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.25","47.20712250712251","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.26","47.11481481481482","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.27","46.809686609686615","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.28","46.935327635327646","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.29","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.3","47.16609686609687","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.31","46.91994301994303","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.32","46.884045584045595","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.33","46.6891737891738","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.34","46.44301994301995","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.35","51.61225071225072","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.36","46.22250712250713","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.37","46.12507122507123","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.38","45.95071225071226","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.39","45.835327635327644","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.4","46.360968660968666","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.41","45.840455840455846","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.42","45.67122507122508","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.43","45.22507122507123","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.44","45.04558404558406","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.45","44.835327635327644","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.45","44.814814814814824","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.46","44.59686609686611","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","1.47","44.71994301994303","0","5"
